,degree_i,degree_j,volume_i,volume_j,shortest_path,katz_i,katz_j,pref_attach,pagerank_i,pagerank_j,label,common_neighbors,adamic_adar,jaccard
"(86, 60)",34,44,34,44,4,0.034961902613837845,0.058999787009906886,1496,0.012849224286178617,0.010344869759396611,1,27,6.76230968116457,0.5294117647058824
"(86, 61)",34,32,34,32,3,0.034961902613837845,0.07690134116363828,1088,0.012849224286178617,0.005698078387562628,0,9,2.23347554683662,0.15789473684210525
"(86, 62)",34,47,34,47,3,0.034961902613837845,0.04443950032907779,1598,0.012849224286178617,0.017888032618824677,0,14,3.478478438493215,0.208955223880597
"(86, 63)",34,21,34,21,3,0.034961902613837845,-0.06869161484850814,714,0.012849224286178617,0.0026372713222390255,1,11,2.782115520607718,0.25
"(86, 64)",34,33,34,33,3,0.034961902613837845,-0.12658659863477614,1122,0.012849224286178617,0.0053678971536173115,1,19,4.705572242905769,0.3958333333333333
"(86, 65)",34,44,34,44,3,0.034961902613837845,0.09309246522677452,1496,0.012849224286178617,0.010929477663677788,1,29,7.338154987616486,0.5918367346938775
"(86, 66)",34,42,34,42,3,0.034961902613837845,0.033692238823521466,1428,0.012849224286178617,0.009284273547247729,1,22,5.568210058944736,0.4074074074074074
"(86, 70)",34,20,34,20,3,0.034961902613837845,-0.21597393395202882,680,0.012849224286178617,0.0023515568476399243,0,10,2.5018534963687786,0.22727272727272727
"(86, 71)",34,24,34,24,2,0.034961902613837845,-0.17309712969980223,816,0.012849224286178617,0.0024904966637493446,0,13,3.262245484347796,0.28888888888888886
"(86, 73)",34,39,34,39,3,0.034961902613837845,-0.048935971767664066,1326,0.012849224286178617,0.0057994096558534715,1,23,5.78811178199024,0.46
"(86, 75)",34,41,34,41,4,0.034961902613837845,0.05128154491929968,1394,0.012849224286178617,0.002572664913302391,1,26,6.499818756257005,0.5306122448979592
"(86, 76)",34,17,34,17,4,0.034961902613837845,-0.17877630667660016,578,0.012849224286178617,0.007128924614166462,0,11,2.718549077121194,0.275
"(86, 77)",34,4,34,4,5,0.034961902613837845,-0.1515162824491454,136,0.012849224286178617,0.0025413154528118906,0,3,0.7321319531882277,0.08571428571428572
"(86, 80)",34,18,34,18,3,0.034961902613837845,-0.17905863273285197,612,0.012849224286178617,0.0029277160205588414,0,11,2.74076052287585,0.2682926829268293
"(86, 81)",34,48,34,48,3,0.034961902613837845,0.07616618359361575,1632,0.012849224286178617,0.008618343078770376,1,29,7.318133807548001,0.5471698113207547
"(86, 82)",34,23,34,23,4,0.034961902613837845,-0.05299756294086273,782,0.012849224286178617,0.0022382897043224247,1,14,3.535142757084272,0.32558139534883723
"(86, 84)",34,15,34,15,4,0.034961902613837845,-0.15603344410134098,510,0.012849224286178617,0.009900634666588823,0,11,2.785371984213464,0.2894736842105263
"(86, 85)",34,33,34,33,2,0.034961902613837845,-0.0689753440403531,1122,0.012849224286178617,0.008313105184845444,0,20,4.931019866741753,0.425531914893617
"(86, 87)",34,35,34,35,3,0.034961902613837845,0.04224209772353965,1190,0.012849224286178617,0.005783836345813155,0,7,1.740713795064709,0.11290322580645161
"(86, 88)",34,10,34,10,4,0.034961902613837845,-0.0632089245404347,340,0.012849224286178617,0.0038597442828104678,0,3,0.8106496374098636,0.07317073170731707
"(86, 89)",34,17,34,17,4,0.034961902613837845,-0.01471442053601086,578,0.012849224286178617,0.008470081875506248,0,2,0.49361649276454583,0.04081632653061224
"(86, 90)",34,34,34,34,3,0.034961902613837845,-0.004731731552189455,1156,0.012849224286178617,0.013109174572331685,0,5,1.2673665561047172,0.07936507936507936
"(86, 93)",34,5,34,5,4,0.034961902613837845,-0.16667988666042818,170,0.012849224286178617,0.002810288809925016,0,4,0.9962462441624141,0.11428571428571428
"(86, 94)",34,27,34,27,3,0.034961902613837845,-0.04988503809098313,918,0.012849224286178617,0.006816455840012479,0,15,3.7151284899747443,0.32608695652173914
"(87, 1)",35,44,35,44,2,0.04224209772353965,0.06774632287313982,1540,0.005783836345813155,0.012217055775896234,1,12,3.171372071748779,0.1791044776119403
"(87, 2)",35,48,35,48,2,0.04224209772353965,0.04929407018526694,1680,0.005783836345813155,0.013049500218014194,0,14,3.8535218357363012,0.2028985507246377
"(87, 3)",35,56,35,56,3,0.04224209772353965,0.04760061282566614,1960,0.005783836345813155,0.030261871706370982,0,19,5.157411946355716,0.2638888888888889
"(87, 4)",35,51,35,51,3,0.04224209772353965,0.08962406629893069,1785,0.005783836345813155,0.023035062482267835,0,14,3.6303105469842105,0.19444444444444445
"(87, 5)",35,50,35,50,3,0.04224209772353965,0.1312527109246012,1750,0.005783836345813155,0.008028558198046926,0,13,3.315255485955065,0.18055555555555555
"(87, 7)",35,66,35,66,2,0.04224209772353965,0.060229470283121464,2310,0.005783836345813155,0.00806386045370394,0,26,7.250113863178161,0.3466666666666667
"(87, 9)",35,28,35,28,4,0.04224209772353965,-0.06289839233442372,980,0.005783836345813155,0.006380857968704907,0,4,1.0114375494086367,0.06779661016949153
"(87, 10)",35,64,35,64,3,0.04224209772353965,0.14244655755378902,2240,0.005783836345813155,0.031375081382204385,1,22,5.842925945493028,0.2857142857142857
"(87, 11)",35,47,35,47,4,0.04224209772353965,-0.013191320678028055,1645,0.005783836345813155,0.01671083535743504,1,10,2.5861940067653384,0.1388888888888889
"(87, 13)",35,52,35,52,2,0.04224209772353965,0.027522292609097086,1820,0.005783836345813155,0.015030483837637113,0,12,3.1629281988049778,0.16
"(87, 14)",35,60,35,60,3,0.04224209772353965,-0.030137222503987104,2100,0.005783836345813155,0.022554348068468264,0,16,4.248224487195513,0.20253164556962025
"(87, 15)",35,60,35,60,4,0.04224209772353965,-0.12099160405763681,2100,0.005783836345813155,0.037839550539614755,0,17,4.754921687584902,0.21794871794871795
"(87, 16)",35,58,35,58,2,0.04224209772353965,0.09103862383752974,2030,0.005783836345813155,0.003011323774952671,0,15,3.9422358912757476,0.19230769230769232
"(87, 18)",35,49,35,49,3,0.04224209772353965,0.14648425445174268,1715,0.005783836345813155,0.00855975422911328,0,14,3.667112174542678,0.2
"(87, 19)",35,42,35,42,3,0.04224209772353965,0.15988795508238615,1470,0.005783836345813155,0.009736697121313977,0,15,3.9835699903831365,0.24193548387096775
"(87, 21)",35,51,35,51,3,0.04224209772353965,0.06474584356767747,1785,0.005783836345813155,0.005084272283351166,0,16,4.285784675281019,0.22857142857142856
"(87, 25)",35,48,35,48,3,0.04224209772353965,0.08047549048539951,1680,0.005783836345813155,0.0090648480114456,0,19,5.178091891033838,0.296875
"(87, 28)",35,59,35,59,3,0.04224209772353965,0.005201791065754412,2065,0.005783836345813155,0.005995600267395186,0,18,4.989999951064959,0.23684210526315788
"(87, 29)",35,52,35,52,3,0.04224209772353965,0.12809707168526835,1820,0.005783836345813155,0.00818187185509321,0,18,4.833887806896935,0.2608695652173913
"(87, 31)",35,45,35,45,2,0.04224209772353965,0.11142552434548507,1575,0.005783836345813155,0.007893630349204107,0,15,4.149851539697076,0.23076923076923078
"(87, 35)",35,64,35,64,3,0.04224209772353965,0.10395691213773321,2240,0.005783836345813155,0.03004657887965568,0,20,5.322922552699468,0.25316455696202533
"(87, 37)",35,9,35,9,3,0.04224209772353965,-0.0844943474995919,315,0.005783836345813155,0.00984841084713957,0,6,1.6700946173515105,0.15789473684210525
"(87, 38)",35,54,35,54,3,0.04224209772353965,0.03175603610346003,1890,0.005783836345813155,0.01473310996109392,0,14,3.691949785088073,0.18666666666666668
"(87, 41)",35,49,35,49,3,0.04224209772353965,0.07803713158297951,1715,0.005783836345813155,0.012502582515461618,0,11,2.831951837121638,0.1506849315068493
"(87, 42)",35,40,35,40,2,0.04224209772353965,0.017841080666253596,1400,0.005783836345813155,0.012350090958383695,0,9,2.3989416465276223,0.13636363636363635
"(87, 43)",35,64,35,64,2,0.04224209772353965,-0.0485958420130256,2240,0.005783836345813155,0.008341893389687837,0,15,4.051363380642538,0.17857142857142858
"(87, 44)",35,56,35,56,3,0.04224209772353965,0.02764677974120536,1960,0.005783836345813155,0.011193163354526242,0,15,3.935869515135564,0.19736842105263158
"(87, 45)",35,19,35,19,2,0.04224209772353965,-0.1637867252516863,665,0.005783836345813155,0.0018164287865699725,0,3,0.8563833374391083,0.058823529411764705
"(87, 46)",35,61,35,61,4,0.04224209772353965,-0.08899359640402454,2135,0.005783836345813155,0.014025736394937028,0,14,3.6880116623897763,0.17073170731707318
"(87, 48)",35,18,35,18,3,0.04224209772353965,-0.19696302567166538,630,0.005783836345813155,0.017702189969502024,0,4,1.081180186991375,0.08163265306122448
"(87, 49)",35,14,35,14,3,0.04224209772353965,-0.19539257389008485,490,0.005783836345813155,0.016932565008387346,0,4,1.167984068204594,0.08888888888888889
"(87, 50)",35,4,35,4,3,0.04224209772353965,-0.13156831667975658,140,0.005783836345813155,0.0015806009339959955,0,1,0.2835784920513334,0.02631578947368421
"(87, 53)",35,5,35,5,2,0.04224209772353965,-0.10108798080157545,175,0.005783836345813155,0.0015810468966275886,0,2,0.4909056529384869,0.05263157894736842
"(87, 60)",35,44,35,44,3,0.04224209772353965,0.058999787009906886,1540,0.005783836345813155,0.010344869759396611,0,11,2.7854372247396357,0.16176470588235295
"(87, 63)",35,21,35,21,3,0.04224209772353965,-0.06869161484850814,735,0.005783836345813155,0.0026372713222390255,0,9,2.43744244237977,0.19148936170212766
"(87, 64)",35,33,35,33,4,0.04224209772353965,-0.12658659863477614,1155,0.005783836345813155,0.0053678971536173115,0,5,1.3240002715531112,0.07936507936507936
"(87, 65)",35,44,35,44,3,0.04224209772353965,0.09309246522677452,1540,0.005783836345813155,0.010929477663677788,0,10,2.5450319336707166,0.14492753623188406
"(87, 66)",35,42,35,42,3,0.04224209772353965,0.033692238823521466,1470,0.005783836345813155,0.009284273547247729,0,11,2.851461991710357,0.16666666666666666
"(87, 69)",35,52,35,52,4,0.04224209772353965,0.08199424730886032,1820,0.005783836345813155,0.01576708413345742,0,14,3.6201264874986405,0.1917808219178082
"(87, 71)",35,24,35,24,3,0.04224209772353965,-0.17309712969980223,840,0.005783836345813155,0.0024904966637493446,0,5,1.3712643672123583,0.09259259259259259
"(87, 72)",35,54,35,54,3,0.04224209772353965,0.026730209918263984,1890,0.005783836345813155,0.01918342422988824,0,13,3.354286678870279,0.17105263157894737
"(87, 73)",35,39,35,39,2,0.04224209772353965,-0.048935971767664066,1365,0.005783836345813155,0.0057994096558534715,0,7,1.8604184642418107,0.1044776119402985
"(87, 76)",35,17,35,17,3,0.04224209772353965,-0.17877630667660016,595,0.005783836345813155,0.007128924614166462,0,4,0.9879875031786166,0.08333333333333333
"(87, 78)",35,61,35,61,3,0.04224209772353965,0.01941370086265248,2135,0.005783836345813155,0.016161253918322595,0,15,3.9212254321274624,0.18518518518518517
"(87, 80)",35,18,35,18,3,0.04224209772353965,-0.17905863273285197,630,0.005783836345813155,0.0029277160205588414,0,3,0.7616595056687239,0.06
"(87, 81)",35,48,35,48,3,0.04224209772353965,0.07616618359361575,1680,0.005783836345813155,0.008618343078770376,0,11,2.8118480705775335,0.1527777777777778
"(87, 82)",35,23,35,23,3,0.04224209772353965,-0.05299756294086273,805,0.005783836345813155,0.0022382897043224247,0,7,1.829289500275779,0.13725490196078433
"(87, 83)",35,41,35,41,3,0.04224209772353965,-0.08701192598488124,1435,0.005783836345813155,0.00533605223255392,0,11,2.893412649392497,0.16923076923076924
"(87, 84)",35,15,35,15,3,0.04224209772353965,-0.15603344410134098,525,0.005783836345813155,0.009900634666588823,0,2,0.507068249122323,0.041666666666666664
"(87, 85)",35,33,35,33,3,0.04224209772353965,-0.0689753440403531,1155,0.005783836345813155,0.008313105184845444,0,10,2.5668728846504507,0.1724137931034483
"(87, 86)",35,34,35,34,3,0.04224209772353965,0.034961902613837845,1190,0.005783836345813155,0.012849224286178617,0,7,1.740713795064709,0.11290322580645161
"(87, 91)",35,30,35,30,3,0.04224209772353965,-0.04636211237860959,1050,0.005783836345813155,0.0026648427537498956,0,8,2.306022651261598,0.14035087719298245
"(87, 94)",35,27,35,27,3,0.04224209772353965,-0.04988503809098313,945,0.005783836345813155,0.006816455840012479,0,8,2.097269168704546,0.14814814814814814
"(87, 95)",35,33,35,33,3,0.04224209772353965,0.04408846015561828,1155,0.005783836345813155,0.0022446265760859624,0,8,2.0102918222632997,0.13333333333333333
"(88, 1)",10,44,10,44,3,-0.0632089245404347,0.06774632287313982,440,0.0038597442828104678,0.012217055775896234,0,4,1.066629954675856,0.08
"(88, 3)",10,56,10,56,3,-0.0632089245404347,0.04760061282566614,560,0.0038597442828104678,0.030261871706370982,0,5,1.358879615241186,0.08196721311475409
"(88, 4)",10,51,10,51,4,-0.0632089245404347,0.08962406629893069,510,0.0038597442828104678,0.023035062482267835,0,4,1.0380194524225241,0.07017543859649122
"(88, 5)",10,50,10,50,3,-0.0632089245404347,0.1312527109246012,500,0.0038597442828104678,0.008028558198046926,0,4,1.0441163452887503,0.07142857142857142
"(88, 6)",10,47,10,47,3,-0.0632089245404347,0.061026960819897696,470,0.0038597442828104678,0.011799111356367131,0,5,1.349740521618134,0.09615384615384616
"(88, 7)",10,66,10,66,3,-0.0632089245404347,0.060229470283121464,660,0.0038597442828104678,0.00806386045370394,0,7,1.906462804521672,0.10144927536231885
"(88, 8)",10,65,10,65,4,-0.0632089245404347,0.1304111705742238,650,0.0038597442828104678,0.027789391594878136,0,5,1.3192858664852525,0.07142857142857142
"(88, 9)",10,28,10,28,4,-0.0632089245404347,-0.06289839233442372,280,0.0038597442828104678,0.006380857968704907,0,2,0.5241903524821807,0.05555555555555555
"(88, 10)",10,64,10,64,4,-0.0632089245404347,0.14244655755378902,640,0.0038597442828104678,0.031375081382204385,0,6,1.6110888694933536,0.08823529411764706
"(88, 11)",10,47,10,47,4,-0.0632089245404347,-0.013191320678028055,470,0.0038597442828104678,0.01671083535743504,0,2,0.5523318706025349,0.03636363636363636
"(88, 12)",10,48,10,48,3,-0.0632089245404347,-0.006805692949336399,480,0.0038597442828104678,0.019587320324567684,0,3,0.8335982846652632,0.05454545454545454
"(88, 13)",10,52,10,52,3,-0.0632089245404347,0.027522292609097086,520,0.0038597442828104678,0.015030483837637113,0,5,1.370043030218135,0.08771929824561403
"(88, 14)",10,60,10,60,4,-0.0632089245404347,-0.030137222503987104,600,0.0038597442828104678,0.022554348068468264,0,3,0.789593954024055,0.04477611940298507
"(88, 15)",10,60,10,60,5,-0.0632089245404347,-0.12099160405763681,600,0.0038597442828104678,0.037839550539614755,0,3,0.8755291868336934,0.04477611940298507
"(88, 16)",10,58,10,58,3,-0.0632089245404347,0.09103862383752974,580,0.0038597442828104678,0.003011323774952671,0,4,1.0516711641562735,0.0625
"(88, 17)",10,41,10,41,3,-0.0632089245404347,0.1391955818852807,410,0.0038597442828104678,0.01617795413120586,0,9,2.5268386311145568,0.21428571428571427
"(88, 18)",10,49,10,49,4,-0.0632089245404347,0.14648425445174268,490,0.0038597442828104678,0.00855975422911328,0,3,0.800757369001004,0.05357142857142857
"(88, 19)",10,42,10,42,4,-0.0632089245404347,0.15988795508238615,420,0.0038597442828104678,0.009736697121313977,1,4,1.094453335878696,0.08333333333333333
"(88, 21)",10,51,10,51,3,-0.0632089245404347,0.06474584356767747,510,0.0038597442828104678,0.005084272283351166,0,3,0.8106496374098636,0.05172413793103448
"(88, 22)",10,27,10,27,3,-0.0632089245404347,0.11257220192858998,270,0.0038597442828104678,0.0023990720289550735,0,8,2.2328245273193508,0.27586206896551724
"(88, 24)",10,20,10,20,4,-0.0632089245404347,0.014725607996781504,200,0.0038597442828104678,0.005181840498528412,0,2,0.5296919124611975,0.07142857142857142
"(88, 25)",10,48,10,48,4,-0.0632089245404347,0.08047549048539951,480,0.0038597442828104678,0.0090648480114456,0,4,1.0455742712900473,0.07407407407407407
"(88, 26)",10,20,10,20,4,-0.0632089245404347,0.05715634595388959,200,0.0038597442828104678,0.004654418996974305,1,5,1.3329375782190016,0.2
"(88, 27)",10,55,10,55,2,-0.0632089245404347,0.1391471136467677,550,0.0038597442828104678,0.015016180247821758,0,6,1.605895998628399,0.1016949152542373
"(88, 28)",10,59,10,59,3,-0.0632089245404347,0.005201791065754412,590,0.0038597442828104678,0.005995600267395186,0,4,1.0309336176879786,0.06153846153846154
"(88, 29)",10,52,10,52,3,-0.0632089245404347,0.12809707168526835,520,0.0038597442828104678,0.00818187185509321,0,3,0.7650610320131267,0.05084745762711865
"(88, 31)",10,45,10,45,3,-0.0632089245404347,0.11142552434548507,450,0.0038597442828104678,0.007893630349204107,0,4,1.0309336176879786,0.0784313725490196
"(88, 32)",10,44,10,44,3,-0.0632089245404347,0.061647928271053934,440,0.0038597442828104678,0.009885917992556522,0,8,2.2328245273193508,0.17391304347826086
"(88, 33)",10,48,10,48,2,-0.0632089245404347,0.1836456587053088,480,0.0038597442828104678,0.017027338600515467,0,9,2.4911422941266794,0.1836734693877551
"(88, 34)",10,33,10,33,3,-0.0632089245404347,0.11534713721995514,330,0.0038597442828104678,0.013104771142132876,0,7,1.9093090741706782,0.19444444444444445
"(88, 35)",10,64,10,64,4,-0.0632089245404347,0.10395691213773321,640,0.0038597442828104678,0.03004657887965568,1,5,1.3249477214831846,0.07246376811594203
"(88, 36)",10,36,10,36,3,-0.0632089245404347,0.1286210485361587,360,0.0038597442828104678,0.005564372008647704,0,9,2.526838631114557,0.24324324324324326
"(88, 38)",10,54,10,54,4,-0.0632089245404347,0.03175603610346003,540,0.0038597442828104678,0.01473310996109392,0,4,1.0859211948317886,0.06666666666666667
"(88, 40)",10,27,10,27,3,-0.0632089245404347,-0.0043322499475773775,270,0.0038597442828104678,0.016644034936211135,0,7,1.9669519416444985,0.23333333333333334
"(88, 41)",10,49,10,49,4,-0.0632089245404347,0.07803713158297951,490,0.0038597442828104678,0.012502582515461618,0,3,0.800757369001004,0.05357142857142857
"(88, 42)",10,40,10,40,3,-0.0632089245404347,0.017841080666253596,400,0.0038597442828104678,0.012350090958383695,0,3,0.8276034280244599,0.06382978723404255
"(88, 43)",10,64,10,64,3,-0.0632089245404347,-0.0485958420130256,640,0.0038597442828104678,0.008341893389687837,0,5,1.3945759522290633,0.07246376811594203
"(88, 44)",10,56,10,56,2,-0.0632089245404347,0.02764677974120536,560,0.0038597442828104678,0.011193163354526242,0,6,1.6186436883608768,0.1
"(88, 46)",10,61,10,61,4,-0.0632089245404347,-0.08899359640402454,610,0.0038597442828104678,0.014025736394937028,0,3,0.8106496374098636,0.04411764705882353
"(88, 47)",10,31,10,31,2,-0.0632089245404347,-0.03147632839936429,310,0.0038597442828104678,0.0024345533652017025,0,2,0.5395841808700571,0.05128205128205128
"(88, 48)",10,18,10,18,4,-0.0632089245404347,-0.19696302567166538,180,0.0038597442828104678,0.017702189969502024,0,1,0.25831776680732876,0.037037037037037035
"(88, 49)",10,14,10,14,3,-0.0632089245404347,-0.19539257389008485,140,0.0038597442828104678,0.016932565008387346,0,1,0.29401410379520604,0.043478260869565216
"(88, 54)",10,27,10,27,3,-0.0632089245404347,-0.02373915086662572,270,0.0038597442828104678,0.008952812229637529,0,8,2.260966045439705,0.27586206896551724
"(88, 55)",10,11,10,11,4,-0.0632089245404347,-0.07674783943269976,110,0.0038597442828104678,0.0016927419201901094,0,2,0.5296919124611975,0.10526315789473684
"(88, 57)",10,18,10,18,4,-0.0632089245404347,-0.03445513809209324,180,0.0038597442828104678,0.003132998910066535,0,6,1.6509913073633495,0.2727272727272727
"(88, 58)",10,57,10,57,3,-0.0632089245404347,0.05945466798116776,570,0.0038597442828104678,0.00687912610024136,0,7,1.909802370832465,0.11666666666666667
"(88, 59)",10,39,10,39,3,-0.0632089245404347,0.06454949538012547,390,0.0038597442828104678,0.013465655222941878,0,7,1.966951941644499,0.16666666666666666
"(88, 60)",10,44,10,44,4,-0.0632089245404347,0.058999787009906886,440,0.0038597442828104678,0.010344869759396611,0,3,0.7726158508806499,0.058823529411764705
"(88, 61)",10,32,10,32,4,-0.0632089245404347,0.07690134116363828,320,0.0038597442828104678,0.005698078387562628,0,8,2.232824527319351,0.23529411764705882
"(88, 62)",10,47,10,47,4,-0.0632089245404347,0.04443950032907779,470,0.0038597442828104678,0.017888032618824677,0,9,2.49114229412668,0.1875
"(88, 63)",10,21,10,21,3,-0.0632089245404347,-0.06869161484850814,210,0.0038597442828104678,0.0026372713222390255,0,1,0.24842549839846914,0.03333333333333333
"(88, 65)",10,44,10,44,4,-0.0632089245404347,0.09309246522677452,440,0.0038597442828104678,0.010929477663677788,0,5,1.3456852679514795,0.10204081632653061
"(88, 66)",10,42,10,42,3,-0.0632089245404347,0.033692238823521466,420,0.0038597442828104678,0.009284273547247729,1,4,1.0798126822766276,0.08333333333333333
"(88, 68)",10,63,10,63,4,-0.0632089245404347,0.004971006911378348,630,0.0038597442828104678,0.0303229915457945,0,9,2.506101084646262,0.140625
"(88, 69)",10,52,10,52,4,-0.0632089245404347,0.08199424730886032,520,0.0038597442828104678,0.01576708413345742,0,5,1.3249477214831846,0.08771929824561403
"(88, 70)",10,20,10,20,2,-0.0632089245404347,-0.21597393395202882,200,0.0038597442828104678,0.0023515568476399243,0,2,0.5395841808700571,0.07142857142857142
"(88, 71)",10,24,10,24,4,-0.0632089245404347,-0.17309712969980223,240,0.0038597442828104678,0.0024904966637493446,0,1,0.29401410379520604,0.030303030303030304
"(88, 72)",10,54,10,54,4,-0.0632089245404347,0.026730209918263984,540,0.0038597442828104678,0.01918342422988824,0,5,1.3456852679514795,0.0847457627118644
"(88, 73)",10,39,10,39,3,-0.0632089245404347,-0.048935971767664066,390,0.0038597442828104678,0.0057994096558534715,0,2,0.5241903524821807,0.0425531914893617
"(88, 74)",10,58,10,58,3,-0.0632089245404347,0.13077537621570726,580,0.0038597442828104678,0.004129630958886724,0,8,2.187729218584401,0.13333333333333333
"(88, 75)",10,41,10,41,2,-0.0632089245404347,0.05128154491929968,410,0.0038597442828104678,0.002572664913302391,0,3,0.805456766544909,0.0625
"(88, 78)",10,61,10,61,4,-0.0632089245404347,0.01941370086265248,610,0.0038597442828104678,0.016161253918322595,0,3,0.7825081192895095,0.04411764705882353
"(88, 81)",10,48,10,48,4,-0.0632089245404347,0.07616618359361575,480,0.0038597442828104678,0.008618343078770376,0,3,0.7857985784814215,0.05454545454545454
"(88, 82)",10,23,10,23,2,-0.0632089245404347,-0.05299756294086273,230,0.0038597442828104678,0.0022382897043224247,0,4,1.0737157894104012,0.13793103448275862
"(88, 83)",10,41,10,41,4,-0.0632089245404347,-0.08701192598488124,410,0.0038597442828104678,0.00533605223255392,0,1,0.25831776680732876,0.02
"(88, 86)",10,34,10,34,4,-0.0632089245404347,0.034961902613837845,340,0.0038597442828104678,0.012849224286178617,0,3,0.8106496374098636,0.07317073170731707
"(88, 89)",10,17,10,17,4,-0.0632089245404347,-0.01471442053601086,170,0.0038597442828104678,0.008470081875506248,0,2,0.5296919124611975,0.08
"(88, 90)",10,34,10,34,3,-0.0632089245404347,-0.004731731552189455,340,0.0038597442828104678,0.013109174572331685,0,8,2.232824527319351,0.2222222222222222
"(88, 94)",10,27,10,27,4,-0.0632089245404347,-0.04988503809098313,270,0.0038597442828104678,0.006816455840012479,0,2,0.5312761872167262,0.05714285714285714
"(88, 95)",10,33,10,33,3,-0.0632089245404347,0.04408846015561828,330,0.0038597442828104678,0.0022446265760859624,0,3,0.800757369001004,0.075
"(89, 1)",17,44,17,44,3,-0.01471442053601086,0.06774632287313982,748,0.008470081875506248,0.012217055775896234,0,7,1.8774957770521747,0.12962962962962962
"(89, 2)",17,48,17,48,3,-0.01471442053601086,0.04929407018526694,816,0.008470081875506248,0.013049500218014194,0,6,1.5085155585410845,0.1016949152542373
"(89, 4)",17,51,17,51,5,-0.01471442053601086,0.08962406629893069,867,0.008470081875506248,0.023035062482267835,0,8,2.0674736464531565,0.13333333333333333
"(89, 5)",17,50,17,50,3,-0.01471442053601086,0.1312527109246012,850,0.008470081875506248,0.008028558198046926,0,6,1.5085155585410845,0.09836065573770492
"(89, 6)",17,47,17,47,3,-0.01471442053601086,0.061026960819897696,799,0.008470081875506248,0.011799111356367131,0,7,1.8127859348537094,0.12280701754385964
"(89, 7)",17,66,17,66,3,-0.01471442053601086,0.060229470283121464,1122,0.008470081875506248,0.00806386045370394,0,12,3.1929656081740645,0.16901408450704225
"(89, 8)",17,65,17,65,4,-0.01471442053601086,0.1304111705742238,1105,0.008470081875506248,0.027789391594878136,0,13,3.4498742599701377,0.18840579710144928
"(89, 9)",17,28,17,28,4,-0.01471442053601086,-0.06289839233442372,476,0.008470081875506248,0.006380857968704907,0,1,0.24627854581449443,0.022727272727272728
"(89, 10)",17,64,17,64,5,-0.01471442053601086,0.14244655755378902,1088,0.008470081875506248,0.031375081382204385,0,12,3.168607845907409,0.17391304347826086
"(89, 11)",17,47,17,47,4,-0.01471442053601086,-0.013191320678028055,799,0.008470081875506248,0.01671083535743504,0,4,1.0256204832143483,0.06666666666666667
"(89, 12)",17,48,17,48,5,-0.01471442053601086,-0.006805692949336399,816,0.008470081875506248,0.019587320324567684,0,5,1.3068868972770766,0.08333333333333333
"(89, 13)",17,52,17,52,5,-0.01471442053601086,0.027522292609097086,884,0.008470081875506248,0.015030483837637113,0,4,0.9904674895614841,0.06153846153846154
"(89, 14)",17,60,17,60,5,-0.01471442053601086,-0.030137222503987104,1020,0.008470081875506248,0.022554348068468264,0,7,1.8225665757324627,0.1
"(89, 15)",17,60,17,60,5,-0.01471442053601086,-0.12099160405763681,1020,0.008470081875506248,0.037839550539614755,0,9,2.462275770060326,0.1323529411764706
"(89, 16)",17,58,17,58,3,-0.01471442053601086,0.09103862383752974,986,0.008470081875506248,0.003011323774952671,0,8,2.0780976070835564,0.11940298507462686
"(89, 18)",17,49,17,49,3,-0.01471442053601086,0.14648425445174268,833,0.008470081875506248,0.00855975422911328,0,8,2.10765566722243,0.13793103448275862
"(89, 19)",17,42,17,42,4,-0.01471442053601086,0.15988795508238615,714,0.008470081875506248,0.009736697121313977,0,11,2.8956494254980116,0.22916666666666666
"(89, 20)",17,43,17,43,2,-0.01471442053601086,0.12641129374366503,731,0.008470081875506248,0.013792676445456682,0,14,3.806470587873267,0.30434782608695654
"(89, 21)",17,51,17,51,3,-0.01471442053601086,0.06474584356767747,867,0.008470081875506248,0.005084272283351166,0,7,1.8296721086850871,0.11475409836065574
"(89, 22)",17,27,17,27,4,-0.01471442053601086,0.11257220192858998,459,0.008470081875506248,0.0023990720289550735,0,11,2.991410760858456,0.3333333333333333
"(89, 23)",17,48,17,48,4,-0.01471442053601086,0.15603689811132126,816,0.008470081875506248,0.00656910713827568,0,16,4.340278903106029,0.32653061224489793
"(89, 24)",17,20,17,20,4,-0.01471442053601086,0.014725607996781504,340,0.008470081875506248,0.005181840498528412,0,14,3.8466624103414833,0.6086956521739131
"(89, 25)",17,48,17,48,3,-0.01471442053601086,0.08047549048539951,816,0.008470081875506248,0.0090648480114456,0,9,2.3343388680546706,0.16071428571428573
"(89, 26)",17,20,17,20,4,-0.01471442053601086,0.05715634595388959,340,0.008470081875506248,0.004654418996974305,0,9,2.5066070804680685,0.32142857142857145
"(89, 27)",17,55,17,55,3,-0.01471442053601086,0.1391471136467677,935,0.008470081875506248,0.015016180247821758,0,11,2.9122250212620093,0.18032786885245902
"(89, 28)",17,59,17,59,5,-0.01471442053601086,0.005201791065754412,1003,0.008470081875506248,0.005995600267395186,0,6,1.600398397403507,0.08571428571428572
"(89, 29)",17,52,17,52,3,-0.01471442053601086,0.12809707168526835,884,0.008470081875506248,0.00818187185509321,0,8,2.098954616749478,0.13114754098360656
"(89, 31)",17,45,17,45,4,-0.01471442053601086,0.11142552434548507,765,0.008470081875506248,0.007893630349204107,0,7,1.7971230777088274,0.12727272727272726
